timestamp,open,high,low,close
1741863240000,2943.565,2943.835,2943.365,2943.795
1741863300000,2943.795,2943.875,2943.325,2943.355
1741863360000,2943.375,2944.045,2943.095,2944.045
1741863420000,2944.105,2944.175,2943.559,2943.765
1741863480000,2943.795,2944.195,2943.695,2944.085
1741863540000,2944.085,2944.125,2943.845,2943.925
1741863600000,2943.925,2945.205,2943.925,2945.025
1741863660000,2945.025,2945.895,2945.025,2945.655
1741863720000,2945.635,2945.665,2945.115,2945.455
1741863780000,2945.455,2945.715,2945.438,2945.655
1741863840000,2945.655,2945.848,2945.615,2945.745
1741863900000,2945.665,2946.349,2945.665,2945.965
1741863960000,2945.965,2946.175,2945.495,2945.525
1741864020000,2945.545,2945.675,2944.875,2945.165
1741864080000,2945.225,2946.235,2945.178,2946.165
1741864140000,2946.175,2946.615,2945.905,2946.525
1741864200000,2946.519,2947.145,2946.389,2946.425
1741864260000,2946.385,2946.575,2946.005,2946.375
1741864320000,2946.395,2946.395,2945.825,2946.105
1741864380000,2946.165,2946.345,2945.705,2945.705
1741864440000,2945.735,2945.835,2945.425,2945.635
1741864500000,2945.655,2946.115,2945.485,2946.115
1741864560000,2946.135,2946.305,2945.365,2945.885
1741864620000,2945.925,2946.545,2945.885,2946.435
1741864680000,2946.275,2946.295,2945.165,2945.329
1741864740000,2945.329,2946.265,2945.115,2945.765
1741864800000,2945.735,2945.745,2944.815,2944.815
1741864860000,2944.845,2945.015,2944.225,2944.275
1741864920000,2944.275,2944.995,2944.275,2944.765
1741864980000,2944.765,2944.945,2944.545,2944.735
1741865040000,2944.735,2945.705,2944.655,2945.595
1741865100000,2945.645,2946.405,2945.255,2946.325
1741865160000,2946.245,2946.435,2945.635,2945.785
1741865220000,2945.785,2946.065,2945.675,2946.045
1741865280000,2946.055,2946.105,2945.165,2945.435
1741865340000,2945.465,2945.605,2945.265,2945.305
1741865400000,2945.315,2946.095,2945.105,2946.045
1741865460000,2946.055,2947.025,2945.925,2946.515
1741865520000,2946.495,2946.525,2945.905,2946.305
1741865580000,2946.435,2946.875,2946.005,2946.375
1741865640000,2946.335,2946.565,2946.045,2946.095
1741865700000,2946.035,2946.505,2945.475,2946.505
1741865760000,2946.505,2946.835,2946.405,2946.755
1741865820000,2946.705,2946.755,2945.945,2946.345
1741865880000,2946.385,2946.385,2945.925,2945.935
1741865940000,2945.945,2946.155,2945.305,2946.155
1741866000000,2946.155,2946.555,2946.005,2946.175
1741866060000,2946.235,2947.565,2946.235,2947.455
1741866120000,2947.505,2947.825,2947.425,2947.655
1741866180000,2947.655,2948.455,2947.585,2947.965
1741866240000,2947.965,2948.085,2947.465,2947.545
1741866300000,2947.575,2947.775,2946.505,2946.505
1741866360000,2946.525,2946.735,2945.925,2946.375
1741866420000,2946.385,2947.175,2946.185,2946.455
1741866480000,2946.455,2947.015,2946.045,2946.795
1741866540000,2946.755,2947.115,2946.545,2946.895
1741866600000,2946.868,2947.005,2946.645,2946.985
1741866660000,2946.965,2947.185,2946.515,2946.815
1741866720000,2946.765,2946.805,2946.435,2946.705
1741866780000,2946.705,2947.005,2946.545,2946.665
1741866840000,2946.635,2947.095,2946.525,2946.955
1741866900000,2946.955,2947.025,2946.535,2946.795
1741866960000,2946.815,2946.855,2946.075,2946.465
1741867020000,2946.475,2946.725,2946.415,2946.635
1741867080000,2946.635,2946.975,2945.575,2945.965
1741867140000,2945.969,2946.345,2945.629,2946.135
1741867200000,2946.129,2946.855,2946.055,2946.805
1741867260000,2946.805,2947.635,2946.525,2947.525
1741867320000,2947.535,2948.285,2947.515,2948.115
1741867380000,2948.095,2948.915,2947.955,2948.245
1741867440000,2948.245,2948.595,2947.885,2948.295
1741867500000,2948.305,2948.935,2948.305,2948.485
1741867560000,2948.515,2949.055,2948.115,2948.345
1741867620000,2948.345,2948.345,2947.415,2947.415
1741867680000,2947.415,2948.055,2947.325,2947.565
