timestamp,open,high,low,close
1741924440000,70.233,70.285,70.233,70.285
1741924500000,70.295,70.305,70.295,70.295
1741924560000,70.285,70.3,70.285,70.3
1741924620000,70.305,70.305,70.305,70.305
1741924680000,70.3,70.3,70.295,70.295
1741924740000,70.3,70.305,70.3,70.305
1741924800000,70.3,70.315,70.3,70.315
1741924860000,70.31,70.31,70.31,70.31
1741924920000,70.305,70.31,70.305,70.31
1741924980000,70.305,70.305,70.305,70.305
1741925040000,70.31,70.31,70.305,70.305
1741925100000,70.31,70.32,70.31,70.32
1741925160000,70.315,70.32,70.305,70.305
1741925220000,70.295,70.295,70.295,70.295
1741925280000,70.305,70.305,70.295,70.295
1741925340000,70.305,70.305,70.305,70.305
1741925400000,70.31,70.31,70.31,70.31
1741925460000,70.315,70.315,70.3,70.3
1741925520000,70.305,70.305,70.295,70.295
1741925580000,70.3,70.31,70.3,70.305
1741925640000,70.258,70.258,70.258,70.258
1741925700000,70.305,70.315,70.305,70.31
1741925760000,70.305,70.315,70.305,70.315
1741925820000,70.31,70.315,70.31,70.31
1741925880000,70.305,70.305,70.305,70.305
1741925940000,70.305,70.305,70.305,70.305
1741926000000,70.3,70.3,70.295,70.295
1741926060000,70.305,70.305,70.285,70.305
1741926120000,70.305,70.305,70.305,70.305
1741926180000,70.31,70.31,70.305,70.305
1741926240000,70.305,70.305,70.305,70.305
1741926300000,70.31,70.31,70.31,70.31
1741926360000,70.305,70.305,70.305,70.305
1741926420000,70.315,70.315,70.315,70.315
1741926480000,70.315,70.315,70.315,70.315
1741926540000,70.31,70.31,70.305,70.31
1741926600000,70.315,70.315,70.31,70.31
1741926660000,70.305,70.305,70.305,70.305
1741926720000,70.258,70.31,70.258,70.31
1741926780000,70.305,70.305,70.305,70.305
1741926840000,70.305,70.305,70.305,70.305
1741926900000,70.31,70.315,70.31,70.315
1741926960000,70.31,70.31,70.31,70.31
1741927020000,70.305,70.31,70.305,70.305
1741927080000,70.3,70.3,70.3,70.3
1741927140000,70.305,70.305,70.285,70.29
1741927200000,70.295,70.3,70.295,70.3
1741927260000,70.295,70.3,70.295,70.3
1741927320000,70.295,70.305,70.295,70.305
1741927380000,70.305,70.305,70.305,70.305
1741927440000,70.3,70.305,70.3,70.305
1741927500000,70.305,70.305,70.305,70.305
1741927560000,70.31,70.31,70.305,70.305
1741927620000,70.3,70.3,70.29,70.295
1741927680000,70.29,70.295,70.285,70.29
1741927740000,70.295,70.3,70.295,70.3
1741927800000,70.305,70.31,70.305,70.305
1741927860000,70.31,70.315,70.305,70.31
1741927920000,70.315,70.315,70.31,70.31
1741927980000,70.263,70.263,70.263,70.263
1741928040000,70.315,70.315,70.3,70.3
1741928100000,70.305,70.305,70.305,70.305
1741928160000,70.315,70.315,70.305,70.31
1741928220000,70.305,70.315,70.305,70.315
1741928280000,70.31,70.32,70.31,70.32
1741928340000,70.315,70.32,70.315,70.315
1741928400000,70.31,70.31,70.305,70.305
1741928460000,70.305,70.305,70.305,70.305
1741928520000,70.295,70.3,70.295,70.3
1741928580000,70.295,70.305,70.295,70.305
1741928640000,70.3,70.32,70.3,70.315
1741928700000,70.31,70.325,70.31,70.32
1741928760000,70.315,70.315,70.295,70.295
1741928820000,70.3,70.305,70.3,70.305
1741928880000,70.31,70.315,70.305,70.31
1741928940000,70.305,70.31,70.29,70.29
1741929000000,70.295,70.305,70.295,70.305
